fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
448,423,448,64,100
449,429,449,21,100
449,432,449,21,100
449,435,449,21,100
449,438,449,21,100
449,439,449,21,100
452,440,452,56,100
452,441,452,56,100
452,441,452,56,100
452,442,452,56,100
452,442,452,56,100
452,443,452,56,100
452,443,452,56,100
452,444,452,56,100
454,444,454,30,100
454,444,454,30,100
454,444,454,30,100
454,445,454,30,100
454,445,454,30,100
454,445,454,30,100
454,445,454,30,100
454,445,454,30,100
454,446,454,30,100
454,446,454,30,100
454,446,454,30,100
454,446,454,30,100
454,447,454,30,100
455,447,455,31,100
455,447,455,31,100
455,447,455,31,100
455,447,455,31,100
455,448,455,31,100
455,448,455,31,100
455,448,455,31,100
455,448,455,31,100
455,448,455,31,100
455,448,455,31,100
455,449,455,31,100
455,449,455,31,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,449,456,30,100
456,450,456,30,100
456,450,456,30,100
456,450,456,30,100
456,450,456,30,100
456,450,456,30,100
456,450,456,30,100
456,451,456,30,100
456,451,456,30,100
456,451,456,30,100
456,451,456,30,100
456,451,456,30,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,451,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,452,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,453,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
459,454,459,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,454,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,455,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,41,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,456,461,41,100
461,456,461,39,100
461,456,461,41,100
461,456,461,41,100
461,456,461,39,100
461,456,461,39,100
461,457,461,39,100
461,457,461,41,100
461,457,461,39,100
461,457,461,39,100
461,457,461,39,100
461,457,461,39,100
461,457,461,41,100
461,457,461,39,100
461,457,461,41,100
461,457,461,1,100
461,457,461,41,100
461,457,461,39,100
461,457,461,39,100
461,457,461,41,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,457,462,16,100
462,457,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,16,100
462,458,462,40,100
462,458,462,16,100
462,458,462,40,100
462,459,462,16,100
462,459,462,36,100
462,459,462,16,100
462,459,462,36,100
462,459,462,36,100
462,459,462,36,100
462,459,462,16,100
462,459,462,16,100
462,459,462,36,100
462,459,462,16,100
462,459,462,36,100
462,459,462,40,100
462,459,462,36,100
462,459,462,36,100
462,459,462,16,100
462,459,462,16,100
462,459,462,16,100
462,459,462,36,100
462,459,462,16,100
462,459,462,40,100
462,459,462,16,100
462,459,462,16,100
462,459,462,36,100
462,459,462,16,100
462,459,462,16,100
462,459,462,36,100
462,459,462,40,100
462,459,462,36,100
462,459,462,40,100
462,459,462,16,100
462,459,462,36,100
462,459,462,36,100
462,459,462,36,100
462,459,462,36,100
462,459,462,40,100
462,459,462,40,100
462,459,462,40,100
462,459,462,16,100
462,459,462,40,100
462,459,462,40,100
462,459,462,40,100
462,459,462,36,100
462,459,462,40,100
462,459,462,16,100
462,459,462,40,100
462,459,462,16,100
462,459,462,40,100
462,459,462,40,100
462,459,462,36,100
462,459,462,40,100
462,459,462,36,100
462,459,462,40,100
462,459,462,40,100
462,459,462,40,100
462,459,462,40,100
462,459,462,36,100
462,459,462,36,100
462,459,462,16,100
462,459,462,16,100
462,459,462,40,100
462,459,462,40,100
462,459,462,40,100
462,459,462,36,100
462,459,462,40,100
462,459,462,16,100
462,459,462,16,100
462,459,462,40,100
462,459,462,16,100
462,459,462,40,100
462,459,462,16,100
462,459,462,40,100
462,459,462,36,100
462,459,462,36,100
462,459,462,16,100
462,459,462,40,100
462,459,462,40,100
462,459,462,36,100
462,459,462,36,100
462,459,462,16,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
463,459,463,17,100
