fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
450,424,450,46,100
450,429,450,46,100
450,431,450,46,100
450,433,450,46,100
450,436,450,46,100
450,437,450,46,100
450,439,450,46,100
450,440,450,46,100
450,440,450,46,100
450,441,450,46,100
454,441,454,40,100
454,442,454,40,100
454,443,454,40,100
454,443,454,40,100
454,443,454,40,100
454,444,454,40,100
454,444,454,2,100
454,445,454,40,100
454,445,454,40,100
454,445,454,40,100
454,446,454,40,100
454,446,454,40,100
454,446,454,40,100
454,447,454,40,100
455,447,455,47,100
455,447,455,47,100
455,448,455,47,100
455,448,455,47,100
455,448,455,57,100
455,448,455,47,100
455,448,455,47,100
455,448,455,47,100
455,448,455,47,100
455,448,455,47,100
455,449,455,57,100
455,449,455,47,100
455,449,455,31,100
455,449,455,47,100
455,449,455,47,100
456,449,456,22,100
456,449,456,22,100
456,449,456,22,100
460,449,460,22,100
460,449,460,22,100
460,449,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,450,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,451,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,452,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,453,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,454,460,22,100
460,455,460,22,100
