fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
449,425,449,15,100
452,431,452,8,100
452,432,452,8,100
452,434,452,8,100
452,436,452,8,100
452,438,452,8,100
452,438,452,8,100
452,439,452,8,100
452,440,452,8,100
452,441,452,8,100
452,441,452,8,100
456,442,456,46,100
456,442,456,46,100
456,442,456,46,100
456,443,456,46,100
456,443,456,46,100
456,444,456,46,100
456,444,456,46,100
456,444,456,46,100
456,444,456,46,100
456,445,456,46,100
456,445,456,46,100
456,446,456,46,100
456,446,456,46,100
456,446,456,46,100
456,446,456,46,100
456,446,456,46,100
456,446,456,46,100
456,447,456,46,100
456,447,456,46,100
456,447,456,46,100
456,447,456,46,100
456,447,456,46,100
456,447,456,46,100
456,447,456,46,100
456,448,456,46,100
456,448,456,46,100
456,448,456,4,100
456,448,456,46,100
456,448,456,46,100
456,448,456,46,100
456,448,456,4,100
456,449,456,4,100
456,449,456,4,100
456,449,456,4,100
456,449,456,46,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,449,457,43,100
457,450,457,43,100
457,450,457,43,100
457,450,457,43,100
457,450,457,33,100
457,450,457,43,100
457,450,457,43,100
457,450,457,33,100
457,450,457,43,100
457,450,457,43,100
457,450,457,43,100
457,450,457,33,100
457,450,457,43,100
457,450,457,43,100
457,450,457,33,100
457,451,457,33,100
457,451,457,43,100
457,451,457,33,100
457,451,457,33,100
457,451,457,33,100
457,451,457,33,100
457,451,457,43,100
457,451,457,33,100
457,451,457,43,100
459,451,459,29,100
459,451,459,29,100
459,451,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,452,459,29,100
459,453,459,29,100
459,453,459,29,100
459,453,459,29,100
459,453,459,29,100
459,453,459,49,100
459,453,459,29,100
459,453,459,49,100
459,453,459,29,100
459,453,459,49,100
459,453,459,49,100
459,453,459,49,100
459,453,459,49,100
459,453,459,29,100
459,453,459,49,100
459,454,459,49,100
459,454,459,29,100
459,454,459,49,100
459,454,459,29,100
459,454,459,47,100
459,454,459,29,100
459,454,459,49,100
459,454,459,29,100
459,454,459,29,100
459,454,459,49,100
459,454,459,49,100
459,454,459,49,100
459,454,459,49,100
459,454,459,47,100
459,454,459,29,100
459,454,459,29,100
459,455,459,49,100
459,455,459,29,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,455,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,456,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,47,100
461,457,461,49,100
461,457,461,49,100
461,457,461,47,100
461,457,461,47,100
461,457,461,49,100
461,457,461,47,100
461,457,461,47,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,47,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,49,100
461,457,461,47,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,457,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,458,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,49,100
463,459,463,49,100
463,459,463,43,100
463,459,463,43,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,43,100
463,459,463,49,100
463,459,463,49,100
463,459,463,43,100
463,459,463,49,100
463,459,463,43,100
463,459,463,49,100
463,459,463,49,100
463,459,463,43,100
463,459,463,43,100
463,459,463,49,100
463,459,463,43,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,49,100
463,459,463,43,100
463,460,463,43,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,43,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,43,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,43,100
463,460,463,43,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,43,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,43,100
463,460,463,49,100
463,460,463,43,100
463,460,463,43,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,49,100
463,460,463,43,100
463,460,463,47,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,49,100
463,460,463,47,100
463,460,463,43,100
463,460,463,43,100
463,460,463,47,100
463,460,463,43,100
463,460,463,49,100
463,460,463,49,100
463,460,463,43,100
463,460,463,47,100
463,460,463,43,100
463,460,463,47,100
463,460,463,49,100
463,460,463,47,100
463,460,463,49,100
463,460,463,49,100
463,460,463,49,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,49,100
463,460,463,47,100
463,460,463,47,100
463,460,463,49,100
463,460,463,43,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,47,100
463,460,463,43,100
463,460,463,47,100
463,460,463,49,100
463,460,463,43,100
463,460,463,43,100
463,460,463,47,100
463,460,463,49,100
463,460,463,47,100
463,460,463,43,100
463,460,463,43,100
463,461,463,43,100
463,461,463,43,100
463,461,463,47,100
463,461,463,43,100
463,461,463,49,100
463,461,463,47,100
463,461,463,47,100
463,461,463,47,100
463,461,463,49,100
463,461,463,47,100
463,461,463,49,100
463,461,463,47,100
463,461,463,43,100
463,461,463,49,100
463,461,463,47,100
