fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
105,96,105,15,100
107,97,107,17,100
107,98,107,17,100
107,99,107,17,100
107,100,107,17,100
107,101,107,17,100
107,101,107,17,100
107,101,107,17,100
107,102,107,17,100
107,102,107,17,100
107,102,107,17,100
107,102,107,17,100
107,103,107,17,100
107,103,107,17,100
107,103,107,17,100
107,103,107,7,100
107,103,107,17,100
107,103,107,7,100
107,103,107,7,100
107,103,107,7,100
107,103,107,7,100
107,103,107,7,100
107,104,107,17,100
107,104,107,7,100
107,104,107,17,100
107,104,107,7,100
107,104,107,17,100
107,104,107,7,100
107,104,107,17,100
107,104,107,17,100
107,104,107,17,100
107,104,107,7,100
107,104,107,7,100
107,104,107,5,100
107,105,107,5,100
107,105,107,3,100
107,105,107,17,100
107,105,107,21,100
107,105,107,21,100
107,105,107,3,100
107,105,107,1,100
107,105,107,21,100
107,105,107,21,100
107,105,107,5,100
107,105,107,17,100
107,105,107,3,100
107,105,107,7,100
107,105,107,3,100
107,105,107,21,100
107,105,107,3,100
107,105,107,3,100
107,105,107,1,100
107,105,107,21,100
107,105,107,21,100
107,105,107,3,100
107,105,107,21,100
107,105,107,13,100
107,105,107,21,100
107,106,107,17,100
107,106,107,13,100
107,106,107,1,100
107,106,107,7,100
107,106,107,5,100
107,106,107,21,100
107,106,107,3,100
107,106,107,17,100
107,106,107,21,100
107,106,107,1,100
107,106,107,1,100
107,106,107,21,100
107,106,107,13,100
107,106,107,13,100
107,106,107,13,100
107,106,107,13,100
107,106,107,5,100
107,106,107,11,100
107,106,107,3,100
107,106,107,3,100
107,106,107,3,100
107,106,107,1,100
107,106,107,11,100
107,106,107,13,100
108,106,108,6,100
108,106,108,6,100
108,106,108,6,100
108,106,108,6,100
108,106,108,12,100
108,106,108,6,100
108,106,108,6,100
108,106,108,6,100
108,106,108,12,100
108,106,108,12,100
108,106,108,12,100
108,106,108,6,100
108,106,108,12,100
108,106,108,6,100
108,106,108,6,100
108,106,108,12,100
108,106,108,12,100
108,106,108,4,100
108,106,108,6,100
108,106,108,6,100
108,106,108,6,100
108,106,108,6,100
109,106,109,17,100
109,106,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,17,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,17,100
109,107,109,5,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
109,107,109,5,100
109,107,109,17,100
109,107,109,5,100
109,107,109,5,100
109,107,109,17,100
109,107,109,17,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
110,107,110,16,100
