fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
450,424,450,20,100
450,430,450,20,100
450,433,450,20,100
450,435,450,20,100
450,436,450,20,100
450,437,450,20,100
450,438,450,20,100
450,438,450,20,100
450,439,450,20,100
450,439,450,20,100
450,440,450,34,100
450,441,450,20,100
453,442,453,5,100
453,444,453,21,100
453,444,453,5,100
453,444,453,21,100
458,444,458,54,100
458,444,458,54,100
458,445,458,54,100
458,445,458,54,100
458,445,458,54,100
458,446,458,54,100
458,446,458,54,100
458,446,458,54,100
458,447,458,54,100
458,447,458,54,100
458,447,458,54,100
458,447,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,448,458,54,100
458,449,458,54,100
458,449,458,54,100
458,449,458,54,100
458,449,458,54,100
458,449,458,54,100
458,449,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,450,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,451,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
458,452,458,54,100
459,452,459,1,100
459,452,459,1,100
459,452,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,453,459,1,100
459,454,459,1,100
459,454,459,23,100
459,454,459,23,100
459,454,459,1,100
459,454,459,1,100
459,454,459,1,100
459,454,459,1,100
459,454,459,1,100
459,454,459,23,100
459,454,459,1,100
459,454,459,1,100
459,454,459,1,100
459,454,459,23,100
459,454,459,1,100
459,454,459,1,100
459,454,459,1,100
459,454,459,23,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,454,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,44,100
460,455,460,12,100
460,455,460,12,100
460,455,460,12,100
460,455,460,44,100
460,455,460,12,100
460,456,460,44,100
460,456,460,44,100
460,456,460,44,100
460,456,460,12,100
460,456,460,44,100
460,456,460,24,100
460,456,460,44,100
460,456,460,44,100
460,456,460,24,100
460,456,460,12,100
460,456,460,44,100
460,456,460,44,100
460,456,460,24,100
460,456,460,24,100
460,456,460,44,100
460,456,460,12,100
460,456,460,44,100
460,456,460,44,100
460,456,460,12,100
460,456,460,12,100
460,456,460,44,100
460,456,460,12,100
460,456,460,20,100
460,456,460,12,100
460,456,460,12,100
460,456,460,20,100
460,456,460,24,100
460,456,460,20,100
460,456,460,12,100
460,456,460,44,100
460,456,460,24,100
460,456,460,20,100
460,456,460,20,100
460,456,460,20,100
460,456,460,20,100
460,456,460,44,100
460,456,460,12,100
460,456,460,12,100
460,456,460,12,100
460,456,460,24,100
460,456,460,20,100
460,456,460,12,100
460,457,460,44,100
460,457,460,20,100
460,457,460,12,100
460,457,460,24,100
460,457,460,44,100
460,457,460,24,100
460,457,460,44,100
460,457,460,24,100
460,457,460,20,100
460,457,460,42,100
460,457,460,18,100
460,457,460,18,100
460,457,460,20,100
460,457,460,44,100
460,457,460,18,100
460,457,460,12,100
460,457,460,42,100
460,457,460,24,100
460,457,460,42,100
460,457,460,18,100
460,457,460,42,100
460,457,460,12,100
460,457,460,24,100
460,457,460,12,100
460,457,460,42,100
460,457,460,12,100
460,457,460,24,100
460,457,460,42,100
460,457,460,50,100
460,457,460,50,100
460,457,460,44,100
460,457,460,24,100
460,457,460,18,100
460,457,460,24,100
460,457,460,50,100
460,457,460,50,100
460,457,460,20,100
460,457,460,12,100
460,457,460,24,100
460,457,460,42,100
460,457,460,50,100
460,457,460,20,100
460,457,460,42,100
460,457,460,12,100
460,457,460,12,100
460,457,460,42,100
460,457,460,44,100
460,457,460,42,100
460,457,460,44,100
460,457,460,20,100
460,457,460,42,100
460,457,460,42,100
460,457,460,12,100
460,457,460,18,100
461,457,461,51,100
461,457,461,51,100
461,457,461,51,100
461,457,461,51,100
461,457,461,51,100
461,457,461,51,100
461,457,461,51,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,51,100
461,458,461,51,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,51,100
461,458,461,47,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,20,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,12,100
462,458,462,20,100
462,458,462,12,100
462,458,462,12,100
462,458,462,50,100
462,458,462,20,100
462,458,462,50,100
462,458,462,12,100
462,458,462,50,100
462,458,462,20,100
462,459,462,50,100
462,459,462,50,100
462,459,462,20,100
462,459,462,12,100
462,459,462,20,100
462,459,462,50,100
462,459,462,20,100
462,459,462,20,100
462,459,462,50,100
462,459,462,50,100
462,459,462,12,100
462,459,462,50,100
462,459,462,12,100
462,459,462,12,100
462,459,462,20,100
462,459,462,20,100
462,459,462,20,100
462,459,462,12,100
462,459,462,50,100
462,459,462,20,100
462,459,462,12,100
462,459,462,50,100
462,459,462,12,100
462,459,462,50,100
462,459,462,50,100
462,459,462,20,100
462,459,462,20,100
462,459,462,12,100
462,459,462,50,100
462,459,462,12,100
462,459,462,12,100
462,459,462,50,100
462,459,462,12,100
462,459,462,20,100
462,459,462,20,100
462,459,462,12,100
462,459,462,20,100
462,459,462,12,100
462,459,462,12,100
462,459,462,20,100
462,459,462,12,100
462,459,462,20,100
462,459,462,20,100
462,459,462,50,100
462,459,462,20,100
462,459,462,20,100
462,459,462,20,100
462,459,462,50,100
462,459,462,12,100
462,459,462,20,100
462,459,462,20,100
462,459,462,12,100
462,459,462,12,100
462,459,462,12,100
462,459,462,50,100
462,459,462,50,100
462,459,462,50,100
462,459,462,50,100
462,459,462,12,100
462,459,462,50,100
462,459,462,20,100
462,459,462,50,100
462,459,462,12,100
462,459,462,12,100
462,459,462,50,100
462,459,462,20,100
462,459,462,20,100
462,459,462,12,100
462,459,462,20,100
462,459,462,50,100
462,459,462,20,100
462,459,462,50,100
462,459,462,20,100
462,459,462,50,100
462,459,462,12,100
462,459,462,50,100
462,459,462,50,100
462,459,462,50,100
