fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
447,426,447,45,100
447,431,447,45,100
447,434,447,45,100
447,438,447,45,100
447,438,447,37,100
447,438,447,45,100
452,440,452,30,100
452,440,452,30,100
452,441,452,30,100
452,441,452,30,100
452,442,452,30,100
452,443,452,30,100
452,443,452,40,100
452,444,452,30,100
452,444,452,30,100
452,444,452,30,100
452,445,452,30,100
455,445,455,53,100
455,445,455,53,100
455,445,455,53,100
455,445,455,53,100
455,445,455,53,100
455,446,455,53,100
455,446,455,53,100
455,446,455,53,100
455,446,455,53,100
455,447,455,53,100
455,447,455,53,100
455,447,455,53,100
455,447,455,53,100
455,447,455,53,100
455,447,455,53,100
455,448,455,53,100
455,448,455,53,100
455,448,455,53,100
455,448,455,53,100
455,449,455,45,100
455,449,455,53,100
455,449,455,45,100
455,449,455,53,100
455,449,455,35,100
455,449,455,45,100
455,449,455,45,100
455,449,455,37,100
455,449,455,35,100
455,449,455,53,100
455,450,455,45,100
455,450,455,37,100
455,450,455,45,100
455,450,455,45,100
455,450,455,53,100
455,450,455,35,100
455,450,455,35,100
455,450,455,37,100
455,450,455,53,100
455,450,455,53,100
455,451,455,45,100
455,451,455,35,100
455,451,455,37,100
455,451,455,37,100
455,451,455,35,100
455,451,455,45,100
455,451,455,35,100
455,451,455,37,100
455,451,455,35,100
455,451,455,53,100
455,451,455,37,100
455,451,455,45,100
455,451,455,25,100
455,451,455,35,100
455,451,455,45,100
455,451,455,53,100
455,451,455,37,100
455,451,455,25,100
455,452,455,25,100
455,452,455,37,100
455,452,455,37,100
455,452,455,45,100
455,452,455,25,100
455,452,455,53,100
455,452,455,25,100
455,452,455,53,100
456,452,456,38,100
456,452,456,38,100
456,452,456,38,100
456,452,456,38,100
456,452,456,38,100
456,452,456,38,100
456,452,456,38,100
456,452,456,44,100
456,452,456,44,100
456,452,456,44,100
456,452,456,38,100
457,452,457,39,100
457,452,457,39,100
457,452,457,39,100
457,452,457,39,100
457,452,457,39,100
457,453,457,39,100
457,453,457,39,100
457,453,457,39,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,18,100
458,453,458,54,100
458,453,458,54,100
458,454,458,18,100
458,454,458,54,100
458,454,458,54,100
458,454,458,18,100
458,454,458,54,100
458,454,458,18,100
458,454,458,18,100
458,454,458,18,100
458,454,458,18,100
458,454,458,18,100
458,454,458,54,100
458,454,458,18,100
458,454,458,54,100
458,454,458,18,100
458,454,458,18,100
458,454,458,54,100
458,454,458,54,100
458,454,458,18,100
461,454,461,31,100
461,454,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,455,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
461,456,461,31,100
