fit_max,fit_median,bestRS_nl,bestRS_unbal,unique_pop
448,423,448,44,100
449,430,449,9,100
454,431,454,40,100
454,434,454,40,100
454,435,454,40,100
454,437,454,40,100
454,438,454,40,100
454,439,454,40,100
454,440,454,40,100
454,440,454,40,100
454,441,454,40,100
454,441,454,40,100
454,443,454,40,100
455,443,455,43,100
455,443,455,43,100
455,444,455,43,100
455,444,455,43,100
455,444,455,43,100
455,445,455,43,100
455,445,455,43,100
455,446,455,43,100
455,446,455,43,100
455,446,455,43,100
455,446,455,43,100
455,446,455,43,100
455,447,455,43,100
455,447,455,43,100
455,448,455,43,100
455,448,455,43,100
455,448,455,21,100
455,448,455,43,100
455,449,455,43,100
455,449,455,21,100
455,449,455,21,100
455,449,455,43,100
455,449,455,21,100
455,449,455,43,100
455,449,455,21,100
455,449,455,43,100
455,449,455,43,100
455,449,455,43,100
455,449,455,21,100
455,449,455,21,100
455,449,455,43,100
455,449,455,43,100
455,449,455,43,100
455,449,455,43,100
455,450,455,43,100
455,450,455,43,100
455,450,455,43,100
455,450,455,43,100
456,450,456,12,100
456,450,456,18,100
456,450,456,12,100
456,450,456,12,100
456,450,456,12,100
456,450,456,18,100
458,450,458,38,100
458,450,458,38,100
458,450,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,451,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,452,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,44,100
458,453,458,44,100
458,453,458,38,100
458,453,458,44,100
458,453,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,38,100
458,453,458,44,100
458,454,458,48,100
458,454,458,44,100
458,454,458,38,100
458,454,458,44,100
458,454,458,38,100
458,454,458,44,100
458,454,458,38,100
458,454,458,48,100
458,454,458,38,100
458,454,458,48,100
458,454,458,48,100
458,454,458,44,100
458,454,458,48,100
458,454,458,38,100
458,454,458,48,100
458,454,458,44,100
458,454,458,44,100
458,454,458,36,100
458,454,458,36,100
458,454,458,48,100
458,454,458,48,100
458,454,458,44,100
458,454,458,44,100
458,454,458,36,100
458,454,458,48,100
458,454,458,44,100
458,454,458,44,100
458,454,458,36,100
458,454,458,48,100
458,454,458,48,100
458,454,458,38,100
458,454,458,48,100
458,455,458,44,100
458,455,458,38,100
458,455,458,44,100
458,455,458,48,100
458,455,458,48,100
458,455,458,48,100
458,455,458,48,100
458,455,458,36,100
458,455,458,36,100
458,455,458,38,100
458,455,458,44,100
458,455,458,44,100
458,455,458,48,100
458,455,458,48,100
458,455,458,48,100
458,455,458,44,100
458,455,458,36,100
458,455,458,48,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,455,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
459,456,459,51,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,45,100
459,456,459,51,100
459,456,459,45,100
459,456,459,51,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,456,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,457,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
461,458,461,47,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,40,100
462,458,462,50,100
462,458,462,50,100
462,458,462,40,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,40,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,50,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,40,100
462,458,462,50,100
462,458,462,40,100
462,458,462,50,100
462,458,462,40,100
462,458,462,40,100
462,458,462,50,100
462,458,462,50,100
